"EmployeeSaleID";"Time_TimeID";"Employee_EmployeeID";"TotalSale";"Commission"
968;114;1;370.37;70.37
969;114;2;169.95;13.6
970;114;3;524.74;36.73
971;114;4;761.17;68.51
972;114;5;399.48;11.98
973;114;6;609.17;24.37
974;114;7;925.22;185.04
975;114;8;864.16;103.7
976;114;9;688.33;123.9
977;114;10;1544.05;108.08
978;114;11;298.0;14.9
979;115;1;554.52;105.36
980;115;2;399.23;31.94
981;115;3;322.71;22.59
982;115;4;393.41;35.41
983;115;5;19.57;0.59
984;115;6;1355.9;54.24
985;115;7;1413.74;282.75
986;115;8;941.17;112.94
987;115;9;824.19;148.35
988;115;11;1303.23;65.16
989;116;1;2770.29;526.36
990;116;2;2948.02;235.84
991;116;3;3156.56;220.96
992;116;6;1083.09;43.32
993;117;1;495.85;94.21
994;117;3;430.08;30.11
995;117;6;865.57;34.62
996;117;7;2920.94;584.19
997;117;8;3885.89;466.31
998;117;9;1583.21;284.98
999;117;11;722.35;36.12
1000;118;1;317.24;60.28
1001;118;2;733.72;58.7
1002;118;3;390.7;27.35
1003;118;4;369.35;33.24
1004;118;5;363.33;10.9
1005;118;6;1256.34;50.25
1006;118;7;1095.45;219.09
1007;118;8;1249.13;149.9
1008;118;9;300.07;54.01
1009;118;10;2617.29;183.21
1010;118;11;291.16;14.56
1011;119;1;197.29;37.49
1012;119;2;382.43;30.59
1013;119;6;1170.89;46.84
1014;119;7;1301.55;260.31
1015;119;8;1672.73;200.73
1016;119;9;55.54;10.0
1017;119;11;670.46;33.52
1018;120;1;1767.82;335.89
1019;120;3;424.84;29.74
1020;120;4;310.04;27.9
1021;120;7;754.04;150.81
1022;120;8;740.16;88.82
1023;120;9;416.38;74.95
1024;120;10;1178.29;82.48
1025;120;11;295.44;14.77
1026;121;1;468.96;89.1
1027;121;2;330.53;26.44
1028;121;5;692.59;20.78
1029;121;7;1580.61;316.12
1030;121;8;2300.17;276.02
1031;121;9;726.52;130.77
1032;121;11;494.27;24.71
1033;122;1;836.31;158.9
1034;122;2;218.69;17.5
1035;122;3;586.35;41.04
1036;122;5;799.25;23.98
1037;122;6;1757.27;70.29
1038;122;7;119.2;23.84
1039;122;8;1103.53;132.42
1040;122;9;1470.63;264.71
1041;122;10;239.56;16.77
1042;122;11;1532.68;76.63
1043;123;1;1480.39;281.27
1044;123;2;2478.36;198.27
1045;123;3;2466.87;172.68
1046;123;6;1714.73;68.59
1047;124;1;142.03;26.99
1048;124;2;836.47;66.92
1049;124;3;140.63;9.84
1050;124;4;1487.61;133.88
1051;124;6;550.18;22.01
1052;124;7;1851.23;370.25
1053;124;8;124.35;14.92
1054;124;10;1568.7;109.81
1055;124;11;595.02;29.75
1056;125;1;906.83;172.3
1057;125;2;834.04;66.72
1058;125;3;500.45;35.03
1059;125;5;685.52;20.57
1060;125;6;177.78;7.11
1061;125;7;1291.19;258.24
1062;125;8;2402.52;288.3
1063;125;9;468.78;84.38
1064;125;11;189.41;9.47
1065;126;1;935.71;177.78
1066;126;2;977.34;78.19
1067;126;3;987.45;69.12
1068;126;5;165.38;4.96
1069;126;6;806.89;32.28
1070;126;7;1982.49;396.5
1071;126;8;1205.9;144.71
1072;126;9;255.52;45.99
1073;126;10;1028.13;71.97
1074;126;11;57.24;2.86
1075;127;1;191.76;36.43
1076;127;2;1196.28;95.7
1077;127;3;485.15;33.96
1078;127;4;1048.66;94.38
1079;127;5;433.93;13.02
1080;127;6;913.41;36.54
1081;127;7;702.12;140.42
1082;127;8;2922.71;350.73
1083;127;9;211.24;38.02
1084;127;11;142.51;7.13
1085;128;2;1753.91;140.31
1086;128;3;794.11;55.59
1087;128;5;1041.23;31.24
1088;128;6;1495.57;59.82
1089;128;7;99.52;19.9
1090;128;8;2482.05;297.85
1091;128;9;1924.21;346.36
1092;128;10;1435.45;100.48
1093;129;2;505.11;40.41
1094;129;3;221.95;15.54
1095;129;4;41.25;3.71
1096;129;5;454.5;13.64
1097;129;6;324.63;12.99
1098;129;7;1680.74;336.15
1099;129;8;773.93;92.87
1100;129;9;185.41;33.37
1101;129;11;1845.15;92.26
1102;130;1;1903.69;361.7
1103;130;2;1747.9;139.83
1104;130;3;1749.43;122.46
1105;130;6;2780.69;111.23
1106;131;1;845.69;160.68
1107;131;2;334.05;26.72
1108;131;3;570.59;39.94
1109;131;4;12.0;1.08
1110;131;5;273.17;8.2
1111;131;6;436.91;17.48
1112;131;7;126.56;25.31
1113;131;8;2019.52;242.34
1114;131;9;1102.35;198.42
1115;131;11;315.77;15.79
1116;132;1;816.75;155.18
1117;132;2;1298.65;103.89
1118;132;3;478.04;33.46
1119;132;4;188.06;16.93
1120;132;6;345.53;13.82
1121;132;7;1691.16;338.23
1122;132;8;2824.46;338.94
1123;132;9;1623.62;292.25
1124;132;10;47.23;3.31
1125;132;11;183.52;9.18
1126;133;1;21.84;4.15
1127;133;2;1700.78;136.06
1128;133;3;1014.95;71.05
1129;133;4;705.33;63.48
1130;133;6;702.22;28.09
1131;133;7;2317.35;463.47
1132;133;8;2459.08;295.09
1133;133;11;1025.48;51.27
1134;134;1;771.68;146.62
1135;134;2;428.86;34.31
1136;134;3;610.86;42.76
1137;134;4;227.04;20.43
1138;134;5;318.33;9.55
1139;134;6;621.29;24.85
1140;134;7;1892.9;378.58
1141;134;9;490.91;88.36
1142;134;10;1780.73;124.65
1143;134;11;318.42;15.92
1144;135;1;388.41;73.8
1145;135;2;1605.79;128.46
1146;135;3;101.2;7.08
1147;135;4;288.04;25.92
1148;135;6;676.68;27.07
1149;135;7;2826.5;565.3
1150;135;8;1611.96;193.44
1151;135;11;900.43;45.02
1152;136;1;655.8;124.6
1153;136;2;923.26;73.86
1154;136;3;1289.07;90.23
1155;136;5;405.04;12.15
1156;136;6;164.03;6.56
1157;136;7;3146.94;629.39
1158;136;8;1375.43;165.05
1159;136;9;501.58;90.28
1160;136;10;1587.17;111.1
1161;136;11;971.63;48.58
1162;137;1;1699.59;322.92
1163;137;2;1164.5;93.16
1164;137;3;985.2;68.96
1165;137;6;2121.72;84.87
1166;138;1;1269.58;241.22
1167;138;2;1374.18;109.93
1168;138;3;220.77;15.45
1169;138;5;959.91;28.8
1170;138;6;649.78;25.99
1171;138;7;2339.51;467.9
1172;138;8;1389.15;166.7
1173;138;9;1342.81;241.71
1174;138;10;492.25;34.46
1175;138;11;428.16;21.41
1176;139;1;789.1;149.93
1177;139;2;937.28;74.98
1178;139;3;918.39;64.29
1179;139;4;721.97;64.98
1180;139;5;355.41;10.66
1181;139;6;1074.78;42.99
1182;139;7;2027.77;405.55
1183;139;8;1365.36;163.84
1184;139;9;343.64;61.86
1185;139;11;496.16;24.81
1186;140;1;360.87;68.57
1187;140;3;554.78;38.83
1188;140;4;292.09;26.29
1189;140;6;305.98;12.24
1190;140;7;750.03;150.01
1191;140;8;1399.54;167.94
1192;140;9;468.38;84.31
1193;140;10;1794.48;125.61
1194;141;1;151.44;28.77
1195;141;2;212.49;17.0
1196;141;3;958.44;67.09
1197;141;4;404.53;36.41
1198;141;5;650.79;19.52
1199;141;6;142.12;5.68
1200;141;7;1495.61;299.12
1201;141;8;1902.39;228.29
1202;141;9;683.68;123.06
1203;142;1;212.12;40.3
1204;142;2;926.68;74.13
1205;142;3;683.62;47.85
1206;142;4;349.11;31.42
1207;142;5;522.79;15.68
1208;142;6;678.46;27.14
1209;142;7;2820.15;564.03
1210;142;8;407.05;48.85
1211;142;9;403.02;72.54
1212;142;10;1036.64;72.56
1213;142;11;1969.26;98.46
1214;143;1;346.36;65.81
1215;143;2;820.25;65.62
1216;143;3;1076.04;75.32
1217;143;4;615.8;55.42
1218;143;5;198.1;5.94
1219;143;6;1232.4;49.3
1220;143;7;2321.04;464.21
1221;143;8;1502.44;180.29
1222;143;9;708.56;127.54
1223;143;11;926.2;46.31
1224;144;1;1769.5;336.21
1225;144;2;2067.84;165.43
1226;144;3;1791.98;125.44
1227;144;6;1594.7;63.79
1228;145;1;2299.35;436.88
1229;145;2;519.82;41.59
1230;145;6;207.56;8.3
1231;145;7;1845.52;369.1
1232;145;8;2618.25;314.19
1233;145;9;1188.11;213.86
1234;145;11;119.76;5.99
1235;146;1;225.26;42.8
1236;146;2;59.96;4.8
1237;146;3;310.02;21.7
1238;146;4;888.5;79.96
1239;146;5;480.27;14.41
1240;146;6;167.65;6.71
1241;146;7;370.7;74.14
1242;146;8;1960.76;235.29
1243;146;9;1157.41;208.33
1244;146;10;582.87;40.8
1245;146;11;233.49;11.67
1246;147;1;1457.63;276.95
1247;147;2;920.64;73.65
1248;147;3;145.84;10.21
1249;147;4;371.11;33.4
1250;147;5;1318.68;39.56
1251;147;6;315.68;12.63
1252;147;7;1728.25;345.65
1253;147;8;1601.72;192.21
1254;147;9;109.94;19.79
1255;147;11;651.41;32.57
1256;148;2;1155.03;92.4
1257;148;3;771.57;54.01
1258;148;5;202.79;6.08
1259;148;6;169.86;6.79
1260;148;7;1512.11;302.42
1261;148;8;940.1;112.81
1262;148;9;97.59;17.57
1263;148;10;2168.96;151.83
1264;149;1;1032.83;196.24
1265;149;2;904.73;72.38
1266;149;3;927.31;64.91
1267;149;4;400.44;36.04
1268;149;6;761.17;30.45
1269;149;7;1617.25;323.45
1270;149;8;1840.96;220.92
1271;149;9;289.46;52.1
1272;149;11;2081.21;104.06
1273;150;1;452.48;85.97
1274;150;2;364.4;29.15
1275;150;3;137.66;9.64
1276;150;4;1336.08;120.25
1277;150;6;332.97;13.32
1278;150;7;2208.75;441.75
1279;150;8;63.11;7.57
1280;150;10;1470.71;102.95
1281;150;11;1068.58;53.43
1282;151;1;1429.19;271.55
1283;151;2;1549.88;123.99
1284;151;3;2691.05;188.37
1285;151;6;1021.61;40.86
1286;152;1;669.92;127.28
1287;152;2;201.77;16.14
1288;152;3;565.88;39.61
1289;152;4;39.66;3.57
1290;152;5;138.74;4.16
1291;152;6;911.61;36.46
1292;152;7;1098.75;219.75
1293;152;8;1744.92;209.39
1294;152;9;424.38;76.39
1295;152;10;294.31;20.6
1296;152;11;179.54;8.98
1297;153;1;1015.52;192.95
1298;153;2;1164.65;93.17
1299;153;3;1490.28;104.32
1300;153;4;848.9;76.4
1301;153;5;564.85;16.95
1302;153;6;824.38;32.98
1303;153;7;3263.91;652.78
1304;153;8;2582.14;309.86
1305;154;1;791.46;150.38
1306;154;2;656.64;52.53
1307;154;3;394.73;27.63
1308;154;4;749.95;67.5
1309;154;5;1013.78;30.41
1310;154;6;146.35;5.85
1311;154;7;2079.8;415.96
1312;154;8;1184.17;142.1
1313;154;9;503.85;90.69
1314;154;10;839.72;58.78
1315;154;11;388.0;19.4
1316;155;2;178.07;14.25
1317;155;3;231.9;16.23
1318;155;4;132.31;11.91
1319;155;5;287.78;8.63
1320;155;6;1224.81;48.99
1321;155;7;2915.89;583.18
1322;155;8;1597.11;191.65
1323;155;9;2359.84;424.77
1324;155;11;919.65;45.98
1325;156;1;575.42;109.33
1326;156;2;392.29;31.38
1327;156;3;649.62;45.47
1328;156;6;914.71;36.59
1329;156;7;1317.13;263.43
1330;156;8;357.68;42.92
1331;156;9;389.51;70.11
1332;156;10;501.82;35.13
1333;156;11;484.1;24.2
1334;157;2;874.71;69.98
1335;157;3;185.62;12.99
1336;157;5;71.88;2.16
1337;157;6;591.4;23.66
1338;157;7;1322.18;264.44
1339;157;8;1062.91;127.55
1340;157;9;485.7;87.43
1341;157;11;671.06;33.55
1342;158;1;2592.75;492.62
1343;158;2;1371.54;109.72
1344;158;3;1100.67;77.05
1345;158;6;2901.49;116.06
1346;159;1;459.27;87.26
1347;159;2;588.16;47.05
1348;159;3;446.5;31.26
1349;159;4;562.35;50.61
1350;159;5;583.0;17.49
1351;159;6;223.84;8.95
1352;159;7;1001.78;200.36
1353;159;8;775.28;93.03
1354;159;9;610.39;109.87
1355;160;1;762.53;144.88
1356;160;2;884.79;70.78
1357;160;3;1174.28;82.2
1358;160;4;483.15;43.48
1359;160;5;393.21;11.8
1360;160;6;939.46;37.58
1361;160;7;1789.04;357.81
1362;160;8;867.15;104.06
1363;160;9;85.6;15.41
1364;160;10;847.54;59.33
1365;160;11;148.96;7.45
1366;161;1;543.03;103.18
1367;161;2;152.09;12.17
1368;161;4;209.76;18.88
1369;161;5;70.49;2.11
1370;161;6;710.66;28.43
1371;161;7;911.58;182.32
1372;161;8;1172.36;140.68
1373;162;1;74.45;14.15
1374;162;2;408.83;32.71
1375;162;3;459.41;32.16
1376;162;5;370.31;11.11
1377;162;7;1974.7;394.94
1378;162;8;878.89;105.47
1379;162;9;233.96;42.11
1380;162;10;1586.77;111.07
1381;162;11;495.42;24.77
1382;163;1;1693.29;321.73
1383;163;2;1360.09;108.81
1384;163;3;201.85;14.13
1385;163;4;215.7;19.41
1386;163;6;2205.45;88.22
1387;163;7;417.11;83.42
1388;163;8;1440.35;172.84
1389;163;9;338.23;60.88
1390;163;11;1584.04;79.2
1391;164;1;254.59;48.37
1392;164;2;505.24;40.42
1393;164;3;245.84;17.21
1394;164;4;180.07;16.21
1395;164;6;1942.54;77.7
1396;164;7;1780.2;356.04
1397;164;8;2221.84;266.62
1398;164;10;505.36;35.38
1399;164;11;459.87;22.99
1400;165;1;2158.13;410.04
1401;165;2;245.16;19.61
1402;165;3;2133.97;149.38
1403;165;6;1424.87;56.99
1404;166;1;680.76;129.34
1405;166;2;321.37;25.71
1406;166;3;1051.35;73.59
1407;166;4;80.6;7.25
1408;166;5;153.11;4.59
1409;166;6;864.57;34.58
1410;166;7;1431.75;286.35
1411;166;8;1017.28;122.07
1412;166;9;936.04;168.49
1413;166;10;1060.43;74.23
1414;166;11;158.24;7.91
1415;167;2;720.28;57.62
1416;167;3;725.36;50.78
1417;167;5;1378.37;41.35
1418;167;6;410.84;16.43
1419;167;7;2160.15;432.03
1420;167;8;1662.7;199.52
1421;167;9;767.1;138.08
1422;167;11;510.66;25.53
1423;168;1;1495.37;284.12
1424;168;2;865.58;69.25
1425;168;3;1069.65;74.88
1426;168;4;587.7;52.89
1427;168;5;3.79;0.11
1428;168;7;1141.64;228.33
1429;168;8;1244.5;149.34
1430;168;9;343.72;61.87
1431;168;10;2715.8;190.11
1432;168;11;633.61;31.68
1433;169;1;427.04;81.14
1434;169;2;345.93;27.67
1435;169;3;885.03;61.95
1436;169;4;415.01;37.35
1437;169;6;1325.96;53.04
1438;169;7;1155.01;231.0
1439;169;8;1539.67;184.76
1440;169;9;926.75;166.82
1441;169;11;82.79;4.14
1442;170;1;169.51;32.21
1443;170;2;547.49;43.8
1444;170;3;1957.9;137.05
1445;170;4;726.0;65.34
1446;170;5;856.01;25.68
1447;170;6;116.49;4.66
1448;170;7;1022.52;204.5
1449;170;8;762.25;91.47
1450;170;9;429.11;77.24
1451;170;10;1629.6;114.07
1452;170;11;292.88;14.64
1453;171;1;1315.61;249.97
1454;171;2;232.02;18.56
1455;171;3;337.39;23.62
1456;171;6;1495.51;59.82
1457;171;7;2789.18;557.84
1458;171;8;334.8;40.18
1459;171;11;1836.56;91.83
1460;172;1;1854.6;352.37
1461;172;2;2115.53;169.24
1462;172;3;2958.53;207.1
1463;172;6;3408.87;136.35
1464;173;1;386.97;73.52
1465;173;2;499.58;39.97
1466;173;3;750.05;52.5
1467;173;4;494.41;44.5
1468;173;5;272.54;8.18
1469;173;6;366.87;14.67
1470;173;7;1133.16;226.63
1471;173;8;2299.08;275.89
1472;173;9;1030.0;185.4
1473;173;11;819.64;40.98
1474;174;1;235.57;44.76
1475;174;2;154.65;12.37
1476;174;3;895.05;62.65
1477;174;4;923.46;83.11
1478;174;5;188.25;5.65
1479;174;6;1105.32;44.21
1480;174;7;1263.45;252.69
1481;174;8;581.9;69.83
1482;174;9;549.46;98.9
1483;174;10;1434.01;100.38
1484;174;11;742.17;37.11
1485;175;1;148.04;28.13
1486;175;2;798.11;63.85
1487;175;3;777.6;54.43
1488;175;5;539.89;16.2
1489;175;6;410.99;16.44
1490;175;7;477.58;95.52
1491;175;8;1490.16;178.82
1492;175;9;1033.08;185.95
1493;175;11;44.81;2.24
1494;176;1;687.01;130.53
1495;176;2;125.8;10.06
1496;176;3;538.62;37.7
1497;176;4;325.7;29.31
1498;176;5;1109.15;33.27
1499;176;6;1904.63;76.19
1500;176;7;1166.6;233.32
1501;176;8;1550.76;186.09
1502;176;9;550.6;99.11
1503;176;10;2507.9;175.55
1504;177;1;290.13;55.12
1505;177;2;1066.02;85.28
1506;177;3;588.3;41.18
1507;177;4;745.06;67.06
1508;177;5;404.33;12.13
1509;177;6;71.6;2.86
1510;177;7;1451.13;290.23
1511;177;8;2370.35;284.44
1512;177;9;709.53;127.72
1513;177;11;374.3;18.72
1514;178;2;374.19;29.94
1515;178;3;437.56;30.63
1516;178;4;805.62;72.51
1517;178;5;392.3;11.77
1518;178;6;1414.59;56.58
1519;178;7;571.62;114.32
1520;178;8;1417.32;170.08
1521;178;9;382.57;68.86
1522;178;10;1607.65;112.54
1523;178;11;1469.63;73.48
1524;179;1;1439.6;273.52
1525;179;2;2756.92;220.55
1526;179;3;2684.71;187.93
1527;179;6;2324.13;92.97
1528;180;1;361.17;68.62
1529;180;2;351.57;28.13
1530;180;3;888.32;62.18
1531;180;6;758.32;30.33
1532;180;7;495.4;99.08
1533;180;8;1308.87;157.06
1534;180;9;461.59;83.09
1535;180;10;2157.22;151.01
1536;180;11;1220.46;61.02
1537;181;1;30.46;5.79
1538;181;2;892.03;71.36
1539;181;3;966.54;67.66
1540;181;5;193.94;5.82
1541;181;6;511.47;20.46
1542;181;7;1811.2;362.24
1543;181;8;1103.19;132.38
1544;181;9;195.45;35.18
1545;181;11;1346.17;67.31
1546;182;1;1154.4;219.34
1547;182;3;419.1;29.34
1548;182;5;221.82;6.65
1549;182;6;540.02;21.6
1550;182;7;1438.4;287.68
1551;182;8;1717.01;206.04
1552;182;9;637.91;114.82
1553;182;10;1375.53;96.29
1554;182;11;315.29;15.76
1555;183;1;1465.61;278.47
1556;183;2;794.54;63.56
1557;183;3;914.59;64.02
1558;183;4;1178.99;106.11
1559;183;5;195.95;5.88
1560;183;6;1441.2;57.65
1561;183;7;990.71;198.14
1562;183;8;1606.55;192.79
1563;183;9;170.68;30.72
1564;183;11;463.88;23.19
1565;184;1;1300.51;247.1
1566;184;2;831.59;66.53
1567;184;3;357.09;25.0
1568;184;4;1026.66;92.4
1569;184;5;97.16;2.91
1570;184;6;252.97;10.12
1571;184;7;2630.41;526.08
1572;184;8;338.57;40.63
1573;184;9;820.34;147.66
1574;184;10;1359.18;95.14
1575;184;11;559.94;28.0
1576;185;2;1015.69;81.26
1577;185;3;68.84;4.82
1578;185;5;235.86;7.08
1579;185;6;351.45;14.06
1580;185;7;2833.98;566.8
1581;185;8;1972.47;236.7
1582;185;9;468.36;84.3
1583;185;11;982.96;49.15
1584;186;1;2905.1;551.97
1585;186;2;2426.87;194.15
1586;186;3;2427.59;169.93
1587;186;6;1022.05;40.88
1588;187;1;985.34;187.21
1589;187;2;784.42;62.75
1590;187;3;847.16;59.3
1591;187;4;728.23;65.54
1592;187;6;1355.26;54.21
1593;187;7;1876.43;375.29
1594;187;8;2839.11;340.69
1595;187;9;1187.99;213.84
1596;187;11;449.23;22.46
1597;188;1;337.34;64.09
1598;188;2;553.22;44.26
1599;188;3;1034.6;72.42
1600;188;4;856.5;77.08
1601;188;6;1335.49;53.42
1602;188;7;822.42;164.48
1603;188;8;642.77;77.13
1604;188;9;559.64;100.74
1605;188;10;1676.83;117.38
1606;189;1;227.89;43.3
1607;189;2;604.11;48.33
1608;189;3;353.66;24.76
1609;189;4;167.34;15.06
1610;189;5;35.03;1.05
1611;189;6;713.41;28.54
1612;189;7;2900.19;580.04
1613;189;8;1337.87;160.54
1614;189;9;265.32;47.76
1615;189;11;48.27;2.41
1616;190;1;1672.28;317.73
1617;190;2;34.69;2.78
1618;190;3;1068.35;74.78
1619;190;4;177.28;15.96
1620;190;5;451.05;13.53
1621;190;6;409.49;16.38
1622;190;7;2199.21;439.84
1623;190;8;482.91;57.95
1624;190;9;556.4;100.15
1625;190;10;1198.86;83.92
1626;190;11;140.71;7.04
1627;191;1;224.05;42.57
1628;191;2;273.84;21.91
1629;191;3;392.59;27.48
1630;191;4;637.09;57.34
1631;191;5;483.3;14.5
1632;191;6;1109.43;44.38
1633;191;7;511.49;102.3
1634;191;8;2163.97;259.68
1635;191;9;1251.21;225.22
1636;191;11;1179.61;58.98
1637;192;1;350.16;66.53
1638;192;2;636.18;50.89
1639;192;3;986.85;69.08
1640;192;4;536.31;48.27
1641;192;5;163.96;4.92
1642;192;6;96.95;3.88
1643;192;7;1018.15;203.63
1644;192;8;948.17;113.78
1645;192;10;1365.78;95.6
1646;192;11;443.11;22.16
1647;193;1;1395.36;265.12
1648;193;2;1380.82;110.47
1649;193;3;2548.23;178.38
1650;193;6;782.84;31.31
1651;194;1;62.16;11.81
1652;194;2;1790.18;143.21
1653;194;3;1026.2;71.83
1654;194;4;888.28;79.95
1655;194;7;940.81;188.16
1656;194;8;1970.64;236.48
1657;194;9;145.84;26.25
1658;194;10;2733.09;191.32
1659;194;11;804.81;40.24
1660;195;1;698.48;132.71
1661;195;2;387.87;31.03
1662;195;3;1294.75;90.63
1663;195;6;789.1;31.56
1664;195;7;1711.27;342.25
1665;195;8;1914.66;229.76
1666;195;9;349.45;62.9
1667;195;11;229.0;11.45
1668;196;1;708.48;134.61
1669;196;2;928.74;74.3
1670;196;3;922.81;64.6
1671;196;5;125.86;3.78
1672;196;6;2318.43;92.74
1673;196;7;1670.25;334.05
1674;196;8;482.48;57.9
1675;196;9;29.1;5.24
1676;196;10;870.48;60.93
1677;196;11;1349.4;67.47
1678;197;1;387.54;73.63
1679;197;2;367.17;29.37
1680;197;3;969.0;67.83
1681;197;5;608.45;18.25
1682;197;6;133.16;5.33
1683;197;7;1626.95;325.39
1684;197;8;2463.36;295.6
1685;197;9;1212.62;218.27
1686;197;11;907.28;45.36
1687;198;1;1623.47;308.46
1688;198;2;559.58;44.77
1689;198;3;12.12;0.85
1690;198;6;1288.94;51.56
1691;198;7;2026.7;405.34
1692;198;8;1426.73;171.21
1693;198;9;975.5;175.59
1694;198;10;2424.87;169.74
1695;198;11;410.99;20.55
1696;199;1;76.5;14.54
1697;199;2;128.54;10.28
1698;199;3;1118.52;78.3
1699;199;4;354.21;31.88
1700;199;5;296.51;8.9
1701;199;6;149.36;5.97
1702;199;7;2400.81;480.16
1703;199;8;3145.28;377.43
1704;199;9;323.59;58.25
1705;199;11;337.7;16.88
1706;200;1;2769.53;526.21
1707;200;2;2649.17;211.93
1708;200;3;1892.67;132.49
1709;200;6;2549.59;101.98
1710;201;1;553.87;105.24
1711;201;3;398.78;27.91
1712;201;6;255.28;10.21
1713;201;7;3067.58;613.52
1714;201;8;3833.65;460.04
1715;201;9;247.49;44.55
1716;201;11;405.25;20.26
1717;202;1;175.26;33.3
1718;202;2;1788.31;143.06
1719;202;4;624.67;56.22
1720;202;5;641.95;19.26
1721;202;6;446.78;17.87
1722;202;7;1468.35;293.67
1723;202;9;561.41;101.05
1724;202;10;896.24;62.74
1725;202;11;1068.35;53.42
1726;203;1;65.76;12.49
1727;203;3;735.72;51.5
1728;203;4;907.77;81.7
1729;203;6;1020.3;40.81
1730;203;7;1545.26;309.05
1731;203;8;790.06;94.81
1732;203;9;604.29;108.77
1733;203;11;106.8;5.34
1734;204;1;1146.78;217.89
1735;204;2;1226.17;98.09
1736;204;3;1184.26;82.9
1737;204;4;99.62;8.97
1738;204;7;1138.43;227.69
1739;204;8;986.71;118.41
1740;204;9;209.27;37.67
1741;204;10;1790.9;125.36
1742;204;11;990.13;49.51
1743;205;1;495.42;94.13
1744;205;2;307.97;24.64
1745;205;3;672.89;47.1
1746;205;5;33.41;1.0
1747;205;6;381.38;15.26
1748;205;7;806.57;161.31
1749;205;8;2932.26;351.87
1750;205;9;1095.62;197.21
1751;205;11;406.92;20.35
1752;206;1;1568.26;297.97
1753;206;3;1124.61;78.72
1754;206;4;809.31;72.84
1755;206;5;769.32;23.08
1756;206;6;182.4;7.3
1757;206;7;1039.28;207.86
1758;206;8;1718.87;206.26
1759;206;9;151.42;27.26
1760;206;10;1988.93;139.23
1761;206;11;197.8;9.89
1762;207;1;1906.49;362.23
1763;207;2;2789.99;223.2
1764;207;3;2517.17;176.2
1765;207;6;2397.86;95.91
1766;208;1;323.58;61.48
1767;208;2;1777.94;142.24
1768;208;3;380.74;26.65
1769;208;4;100.11;9.01
1770;208;5;353.21;10.6
1771;208;7;1475.81;295.16
1772;208;8;748.57;89.83
1773;208;9;355.39;63.97
1774;208;10;1545.87;108.21
1775;208;11;635.71;31.79
1776;208;12;693.56;48.55
1777;209;1;1041.98;197.98
1778;209;2;298.19;23.86
1779;209;3;429.72;30.08
1780;209;4;1236.49;111.28
1781;209;5;694.43;20.83
1782;209;6;527.8;21.11
1783;209;8;3535.36;424.24
1784;209;9;518.07;93.25
1785;209;10;2718.7;190.31
1786;209;11;289.72;14.49
1787;210;1;1151.35;218.76
1788;210;2;765.47;61.24
1789;210;3;551.74;38.62
1790;210;4;387.5;34.88
1791;210;5;275.41;8.26
1792;210;6;1392.62;55.7
1793;210;8;1686.45;202.37
1794;210;10;2016.8;141.18
1795;210;11;1584.97;79.25
1796;210;12;519.68;36.38
1797;211;1;230.61;43.82
1798;211;2;27.1;2.17
1799;211;3;538.05;37.66
1800;211;4;988.48;88.96
1801;211;5;178.83;5.36
1802;211;6;117.91;4.72
1803;211;8;1588.66;190.64
1804;211;9;411.89;74.14
1805;211;10;1688.34;118.18
1806;211;11;426.14;21.31
1807;212;1;796.68;151.37
1808;212;2;412.57;33.01
1809;212;3;886.87;62.08
1810;212;5;399.54;11.99
1811;212;6;987.22;39.49
1812;212;8;1218.07;146.17
1813;212;9;745.18;134.13
1814;212;10;1071.9;75.03
1815;212;12;564.25;39.5
1816;213;1;1481.68;281.52
1817;213;2;461.86;36.95
1818;213;3;449.85;31.49
1819;213;6;505.18;20.21
1820;213;8;1933.23;231.99
1821;213;9;1090.92;196.37
1822;213;10;2987.09;209.1
1823;213;11;679.02;33.95
1824;214;1;2799.97;531.99
1825;214;2;1857.25;148.58
1826;214;3;2435.14;170.46
1827;214;6;2377.22;95.09
1828;215;1;384.44;73.04
1829;215;2;133.86;10.71
1830;215;3;427.12;29.9
1831;215;4;31.69;2.85
1832;215;5;530.99;15.93
1833;215;8;1035.59;124.27
1834;215;9;623.42;112.22
1835;215;10;1766.01;123.62
1836;215;11;159.07;7.95
1837;216;1;305.13;57.97
1838;216;2;380.31;30.42
1839;216;3;555.43;38.88
1840;216;4;750.98;67.59
1841;216;8;1703.24;204.39
1842;216;9;688.29;123.89
1843;216;10;1775.96;124.32
1844;216;11;321.75;16.09
1845;216;12;2417.69;169.24
1846;217;1;104.61;19.88
1847;217;2;418.22;33.46
1848;217;3;996.82;69.78
1849;217;4;306.88;27.62
1850;217;6;415.72;16.63
1851;217;8;1309.86;157.18
1852;217;10;2012.91;140.9
1853;217;11;826.65;41.33
1854;218;1;378.54;71.92
1855;218;2;912.14;72.97
1856;218;3;2150.2;150.51
1857;218;5;362.41;10.87
1858;218;6;1127.86;45.11
1859;218;8;2495.69;299.48
1860;218;9;338.98;61.02
1861;218;10;1469.49;102.86
1862;218;11;997.75;49.89
1863;218;12;1857.94;130.06
1864;219;2;1240.4;99.23
1865;219;3;548.26;38.38
1866;219;5;31.26;0.94
1867;219;6;516.85;20.67
1868;219;8;1983.84;238.06
1869;219;9;992.51;178.65
1870;219;10;794.14;55.59
1871;219;11;952.63;47.63
1872;220;1;688.1;130.74
1873;220;2;734.95;58.8
1874;220;3;2163.2;151.42
1875;220;4;481.12;43.3
1876;220;8;839.21;100.71
